"number_of_elements","mean_atomic_mass","wtd_mean_atomic_mass","gmean_atomic_mass","wtd_gmean_atomic_mass","entropy_atomic_mass","wtd_entropy_atomic_mass","range_atomic_mass","wtd_range_atomic_mass","std_atomic_mass","wtd_std_atomic_mass","mean_fie","wtd_mean_fie","gmean_fie","wtd_gmean_fie","entropy_fie","wtd_entropy_fie","range_fie","wtd_range_fie","std_fie","wtd_std_fie","mean_atomic_radius","wtd_mean_atomic_radius","gmean_atomic_radius","wtd_gmean_atomic_radius","entropy_atomic_radius","wtd_entropy_atomic_radius","range_atomic_radius","wtd_range_atomic_radius","std_atomic_radius","wtd_std_atomic_radius","mean_Density","wtd_mean_Density","gmean_Density","wtd_gmean_Density","entropy_Density","wtd_entropy_Density","range_Density","wtd_range_Density","std_Density","wtd_std_Density","mean_ElectronAffinity","wtd_mean_ElectronAffinity","gmean_ElectronAffinity","wtd_gmean_ElectronAffinity","entropy_ElectronAffinity","wtd_entropy_ElectronAffinity","range_ElectronAffinity","wtd_range_ElectronAffinity","std_ElectronAffinity","wtd_std_ElectronAffinity","mean_FusionHeat","wtd_mean_FusionHeat","gmean_FusionHeat","wtd_gmean_FusionHeat","entropy_FusionHeat","wtd_entropy_FusionHeat","range_FusionHeat","wtd_range_FusionHeat","std_FusionHeat","wtd_std_FusionHeat","mean_ThermalConductivity","wtd_mean_ThermalConductivity","gmean_ThermalConductivity","wtd_gmean_ThermalConductivity","entropy_ThermalConductivity","wtd_entropy_ThermalConductivity","range_ThermalConductivity","wtd_range_ThermalConductivity","std_ThermalConductivity","wtd_std_ThermalConductivity","mean_Valence","wtd_mean_Valence","gmean_Valence","wtd_gmean_Valence","entropy_Valence","wtd_entropy_Valence","range_Valence","wtd_range_Valence","std_Valence","wtd_std_Valence","critical_temp"
4.0,0.091808,0.050556,0.067689,0.032583,0.001174,0.001338,0.134361,0.010204,0.054877,0.04901,775.175,1039.616,717.820867,971.666959,1.305825,0.778915,810.6,755.454,323.992958,342.922577,171.0,107.5,143.079258,83.185922,1.250484,1.340264,205.0,21.14,82.185765,79.944043,49.561072,27.254374,7.581899,0.409083,0.01034,0.008819,89.58571,17.911426,34.790916,36.874277,82337.5,114733.0,60721.492826,94887.974611,1164.0132,718.545875,127050.0,83337.0,51125.719738,45692.932287,-446.2501,-451.78024,-452.919968,-457.813323,-457.674569,-457.847134,-436.4896,-455.19376,-451.344569,-450.071741,0.107757,0.083316,0.007062,0.000657,0.000308,0.00019,0.399973,0.079984,0.168854,0.158474,2.25,2.06,2.213364,2.049252,1.368922,1.117281,1.0,1.02,0.433013,0.237487,-184.35
4.0,0.076445,0.051796,0.059357,0.035364,0.0012,0.001289,0.121328,0.014512,0.043823,0.044314,794.0,998.7875,741.629349,932.637283,1.315004,0.901526,810.6,649.50625,311.743492,342.851187,164.5,115.578125,139.000514,90.565461,1.256701,1.338703,205.0,22.96875,77.525802,79.410879,42.358572,29.985717,6.695566,0.704422,0.010154,0.008127,89.58571,20.992408,31.949389,36.4856,77237.5,108648.4375,53527.964649,85867.609721,1105.182174,771.07822,127050.0,73289.0625,54830.755227,49653.300313,-444.9451,-450.078025,-452.405976,-457.195078,-457.668223,-457.795957,-436.4896,-454.355725,-450.76332,-449.487107,0.108757,0.097905,0.007552,0.001162,0.000336,0.000203,0.399973,0.093736,0.168301,0.167296,2.25,2.078125,2.213364,2.064368,1.368922,1.209914,1.0,0.828125,0.433013,0.268368,-194.15
4.0,0.076518,0.056076,0.05931,0.035539,0.001197,0.001048,0.122906,0.031597,0.044289,0.051735,787.05,1011.653571,734.219624,940.489064,1.313008,0.804002,772.0,730.735714,314.505966,353.670987,151.75,104.714286,131.302197,84.250421,1.275274,1.22116,171.0,40.928571,65.579627,67.632862,44.343572,29.112451,6.744848,0.527831,0.00996,0.008117,89.58571,15.356834,34.028562,35.614343,79607.5,111165.357143,48477.264685,95605.056391,1096.671769,773.52072,135970.0,81195.357143,54373.096921,43745.124339,-447.2401,-452.7238,-453.406945,-457.793025,-457.710564,-457.830913,-436.4896,-456.529771,-451.391685,-451.254117,0.112007,0.061658,0.00834,0.000638,0.000404,0.000307,0.399973,0.057128,0.166742,0.138353,2.25,2.25,2.213364,2.213364,1.368922,1.081859,1.0,1.071429,0.433013,0.433013,-249.85
5.0,0.066552,0.050936,0.050698,0.034683,0.001384,0.001315,0.121328,0.020899,0.043907,0.044233,750.64,1002.203231,705.366437,935.536862,1.541997,0.91139,810.6,702.169846,292.0061,343.810509,155.2,114.31,134.520826,89.528962,1.491873,1.379174,205.0,37.924615,71.792479,79.186149,39.286858,28.994925,8.849171,0.656722,0.012761,0.008642,89.58571,19.911075,29.229309,35.966115,70590.0,108527.0,51470.112718,85808.418043,1343.521183,777.206834,127050.0,76358.461538,50812.266236,49793.857687,-444.03808,-450.256,-450.841781,-457.267662,-457.156439,-457.649515,-436.4896,-454.590954,-451.499694,-449.545788,0.134005,0.095003,0.01502,0.001091,0.000866,0.000306,0.399973,0.088909,0.158777,0.164569,2.4,2.085385,2.352158,2.070453,1.589027,1.250385,1.0,1.051538,0.489898,0.279453,-191.15
4.0,0.095451,0.054158,0.069273,0.034531,0.001162,0.001347,0.148931,0.010476,0.058973,0.052111,783.65,1022.771429,728.828771,955.626605,1.310329,0.832553,810.6,709.342857,318.123235,343.153115,168.0,110.785714,141.240599,86.16147,1.253662,1.348273,205.0,20.0,79.871772,79.629659,53.166072,30.504594,7.929043,0.529318,0.010273,0.009158,89.58571,19.191834,37.712225,38.965443,82337.5,113007.142857,60721.492826,92967.569209,1164.0132,761.270502,127050.0,79221.428571,51125.719738,46228.535008,-442.4251,-450.145943,-451.642814,-457.491903,-457.718112,-457.699838,-429.4696,-454.845486,-448.374539,-448.488065,0.108507,0.089444,0.007439,0.000837,0.00033,0.0002,0.399973,0.085699,0.168438,0.162327,2.25,2.071429,2.213364,2.058771,1.368922,1.16202,1.0,0.928571,0.433013,0.257539,-188.15
5.0,0.083245,0.079962,0.059506,0.060161,0.001312,0.001345,0.192981,0.032163,0.067234,0.061813,779.88,774.066667,740.399333,741.164133,1.553219,1.522043,764.1,156.833333,276.063148,252.345053,149.8,149.0,133.425311,135.28818,1.519537,1.491521,171.0,40.333333,58.608532,53.531922,45.842858,53.135715,8.741648,12.883853,0.011618,0.010396,97.78571,29.864285,40.042732,40.026397,73100.0,80900.0,33148.782764,41070.140178,1200.885906,1120.848815,138630.0,39321.666667,57645.672518,55438.13038,-444.99568,-443.5114,-451.30642,-449.729288,-457.162713,-457.380858,-436.4896,-451.8766,-451.820153,-451.772815,0.128605,0.173838,0.014288,0.024897,0.000872,0.000672,0.399973,0.133329,0.154008,0.173191,2.6,2.5,2.402249,2.329986,1.519383,1.524634,3.0,0.5,1.2,1.118034,-203.15
4.0,0.095451,0.051983,0.069273,0.032885,0.001162,0.001369,0.148931,0.00688,0.058973,0.051945,783.65,1043.08,728.828771,977.820673,1.310329,0.792208,810.6,741.94,318.123235,337.915536,168.0,106.24,141.240599,82.741136,1.253662,1.367593,205.0,12.28,79.871772,77.894945,53.166072,29.176574,7.929043,0.421169,0.010273,0.009242,89.58571,17.911426,37.712225,39.000219,82337.5,115454.0,60721.492826,97200.556547,1164.0132,734.149757,127050.0,83646.0,51125.719738,44386.373855,-442.4251,-450.53824,-451.642814,-457.705078,-457.718112,-457.681405,-429.4696,-455.19376,-448.374539,-448.369467,0.108507,0.083456,0.007439,0.000664,0.00033,0.000201,0.399973,0.079984,0.168438,0.158412,2.25,2.08,2.213364,2.065938,1.368922,1.132727,1.0,0.96,0.433013,0.271293,-179.15
4.0,0.093531,0.056503,0.068452,0.036502,0.001168,0.001335,0.141251,0.012512,0.056764,0.051774,788.7,1001.992308,735.158016,935.034326,1.312718,0.886968,810.6,661.346154,314.899087,344.28642,169.75,116.153846,142.321798,90.339176,1.251868,1.34765,205.0,21.0,81.189208,81.39065,50.931072,32.16231,7.719379,0.693112,0.010323,0.009005,89.58571,20.669228,35.801026,38.574301,82337.5,110738.461538,60721.492826,89962.915763,1164.0132,802.321609,127050.0,74353.846154,51125.719738,47216.641272,-445.5751,-450.413292,-452.640069,-457.287677,-457.666994,-457.822903,-436.4896,-454.443631,-451.113259,-449.693255,0.107257,0.095937,0.006774,0.00106,0.000293,0.000182,0.399973,0.092293,0.169137,0.166668,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-178.45
5.0,0.072894,0.051665,0.059223,0.035277,0.001448,0.001356,0.121328,0.020508,0.039835,0.044286,782.44,999.140562,740.540285,932.962243,1.55112,0.942661,810.6,687.059438,279.788739,342.911715,161.4,115.535101,140.945228,90.514224,1.503019,1.412141,205.0,37.145086,69.617814,79.418474,51.702858,29.930847,11.235331,0.700088,0.013095,0.009837,89.58571,19.561821,34.144889,36.463099,84490.0,108601.404056,62210.509235,85861.981366,1390.184291,830.466924,127050.0,74036.661466,51142.197841,49616.344917,-441.69808,-449.977233,-449.96262,-457.191603,-457.198711,-457.500139,-429.1096,-454.732502,-449.392077,-449.291086,0.105205,0.092931,0.012424,0.001129,0.000739,0.00029,0.399973,0.087349,0.150701,0.162823,2.2,2.078003,2.168944,2.064266,1.594167,1.264268,1.0,1.032761,0.4,0.268176,-228.15
5.0,0.080348,0.081943,0.065342,0.068653,0.001463,0.001177,0.121328,0.037797,0.039967,0.040589,772.16,737.454143,729.898173,701.536991,1.549145,1.344514,810.6,297.838714,282.232433,255.546533,169.6,172.246429,147.966651,153.878603,1.507123,1.233567,205.0,69.435714,70.087374,67.867571,54.446858,55.017184,11.56188,17.837508,0.012949,0.009271,102.78571,37.053959,37.431502,33.008248,76470.0,79902.5,57016.925593,56022.029078,1382.087496,1024.138667,127050.0,48486.214286,49066.134961,52432.59783,-434.93008,-441.843186,-448.417298,-448.285276,-457.471237,-457.613955,-395.2696,-449.975071,-438.113895,-449.945586,0.114805,0.175089,0.013523,0.026161,0.000808,0.00027,0.399973,0.165425,0.151018,0.189576,3.0,2.202857,2.70192,2.154481,1.494365,1.431889,4.0,0.737143,1.549193,0.584556,-220.65
5.0,0.072325,0.051068,0.058637,0.034831,0.001445,0.001377,0.121328,0.019838,0.040054,0.044158,787.02,1003.948462,745.091012,937.96494,1.551741,0.947212,810.6,689.536154,279.181098,342.156689,162.8,114.792308,142.245339,89.836657,1.50446,1.439274,205.0,35.323077,69.424491,79.35012,49.634858,29.274002,10.961473,0.661447,0.01318,0.010261,89.58571,18.601536,32.068491,36.012129,65230.0,106799.230769,42655.03213,82747.18159,1253.393884,767.621002,127050.0,76333.846154,54606.314653,51301.042119,-442.92208,-450.190369,-450.380932,-457.260652,-457.167645,-457.446975,-435.2296,-454.987785,-450.735035,-449.460518,0.102805,0.088991,0.012078,0.001056,0.000714,0.000315,0.399973,0.083063,0.151003,0.159773,2.4,2.1,2.352158,2.082759,1.589027,1.299577,1.0,1.007692,0.489898,0.3,-240.15
5.0,0.092348,0.08838,0.071916,0.072144,0.001432,0.001336,0.141251,0.029103,0.050826,0.047307,740.76,737.985714,693.456186,702.458779,1.537759,1.38316,810.6,287.914286,297.526675,254.836151,179.6,172.628571,155.133632,154.062148,1.502074,1.369914,205.0,55.285714,75.242541,68.30858,46.004858,59.214899,9.86409,18.992732,0.012697,0.009612,89.58571,38.397959,33.502852,33.869756,67176.0,83004.571429,38873.763511,57739.867664,1237.240448,1014.96374,135970.0,51012.571429,54868.53109,51070.257229,-445.51408,-442.821486,-451.556031,-448.664551,-457.165239,-457.727409,-436.4896,-449.621371,-452.015645,-451.925676,0.092805,0.179118,0.009407,0.025943,0.000538,0.000221,0.399973,0.171425,0.154017,0.191441,2.2,2.142857,2.168944,2.119268,1.594167,1.442966,1.0,0.742857,0.4,0.349927,-180.75
5.0,0.072325,0.051175,0.058637,0.034894,0.001445,0.001336,0.121328,0.020612,0.040054,0.044178,787.02,1003.753231,745.091012,937.72147,1.551741,0.919811,810.6,700.046769,279.181098,342.300334,162.8,114.64,142.245339,89.745746,1.50446,1.391485,205.0,37.483077,69.424491,79.281405,49.634858,29.424372,10.961473,0.662631,0.01318,0.009212,89.58571,19.842152,32.068491,36.240311,65230.0,108221.230769,42655.03213,85002.078172,1253.393884,766.288088,127050.0,76572.0,54606.314653,50209.501354,-442.92208,-450.207815,-450.380932,-457.262388,-457.167645,-457.612905,-435.2296,-454.661292,-450.735035,-449.485735,0.102805,0.093436,0.012078,0.00108,0.000714,0.000253,0.399973,0.088601,0.151003,0.163846,2.4,2.086154,2.352158,2.071099,1.589027,1.253611,1.0,1.049231,0.489898,0.280591,-203.15
5.0,0.072325,0.081237,0.058637,0.067978,0.001445,0.001183,0.121328,0.037641,0.040054,0.040729,787.02,738.76,745.091012,702.800582,1.551741,1.389525,810.6,276.311429,279.181098,255.486502,162.8,171.885714,142.245339,153.576505,1.50446,1.259992,205.0,67.828571,69.424491,67.813092,49.634858,54.508899,10.961473,17.735183,0.01318,0.009704,89.58571,35.837959,32.068491,32.479013,65230.0,77665.714286,42655.03213,53390.213854,1253.393884,1007.325153,127050.0,47468.571429,54606.314653,53236.827709,-442.92208,-442.425486,-450.380932,-448.439917,-457.167645,-457.647953,-435.2296,-450.295086,-450.735035,-451.790658,0.102805,0.169832,0.012078,0.025375,0.000714,0.00028,0.399973,0.159996,0.151003,0.188333,2.4,2.171429,2.352158,2.143962,1.589027,1.433907,1.0,0.714286,0.489898,0.376883,-207.15
4.0,0.076445,0.051796,0.059357,0.035364,0.0012,0.001289,0.121328,0.014512,0.043823,0.044314,794.0,998.7875,741.629349,932.637283,1.315004,0.901526,810.6,649.50625,311.743492,342.851187,164.5,115.578125,139.000514,90.565461,1.256701,1.338703,205.0,22.96875,77.525802,79.410879,42.358572,29.985717,6.695566,0.704422,0.010154,0.008127,89.58571,20.992408,31.949389,36.4856,77237.5,108648.4375,53527.964649,85867.609721,1105.182174,771.07822,127050.0,73289.0625,54830.755227,49653.300313,-444.9451,-450.078025,-452.405976,-457.195078,-457.668223,-457.795957,-436.4896,-454.355725,-450.76332,-449.487107,0.108757,0.097905,0.007552,0.001162,0.000336,0.000203,0.399973,0.093736,0.168301,0.167296,2.25,2.078125,2.213364,2.064368,1.368922,1.209914,1.0,0.828125,0.433013,0.268368,-181.55
4.0,0.076445,0.049414,0.059357,0.032996,0.0012,0.001318,0.121328,0.011708,0.043823,0.04472,794.0,1027.056667,741.629349,958.927828,1.315004,0.834524,810.6,704.435,311.743492,345.2654,164.5,111.316667,139.000514,85.911978,1.256701,1.361459,205.0,16.75,77.525802,80.947615,42.358572,24.678669,6.695566,0.442588,0.010154,0.009458,89.58571,14.924998,31.949389,33.373334,77237.5,108535.833333,53527.964649,85207.373705,1105.182174,699.772472,127050.0,80807.5,54830.755227,50929.49464,-444.9451,-451.2949,-452.405976,-457.668552,-457.668223,-457.602108,-436.4896,-455.9731,-450.76332,-449.880654,0.108757,0.071082,0.007552,0.00067,0.000336,0.000276,0.399973,0.066651,0.168301,0.14728,2.25,2.1,2.213364,2.082759,1.368922,1.174673,1.0,0.866667,0.433013,0.3,-181.15
5.0,0.074232,0.081465,0.060515,0.068238,0.001454,0.001127,0.121328,0.038956,0.039446,0.040609,816.36,739.046286,771.891022,703.012776,1.552506,1.310419,810.6,312.210857,282.395259,255.698998,160.0,171.558571,139.595299,153.242256,1.501218,1.186783,205.0,71.677143,69.922815,67.91672,48.166858,54.741184,10.749035,17.783461,0.013222,0.008442,89.58571,38.013959,30.847293,32.698387,62090.0,80092.571429,26186.824392,55386.144347,1130.427572,957.348976,141000.0,50865.428571,57644.743039,52839.301139,-445.24408,-442.505843,-451.480568,-448.484346,-457.177617,-457.875955,-436.4896,-449.722043,-451.681214,-451.829521,0.111005,0.177804,0.013131,0.026442,0.000786,0.000223,0.399973,0.16971,0.1506,0.190964,2.2,2.142857,2.168944,2.119268,1.594167,1.331926,1.0,0.84,0.4,0.349927,-194.15
5.0,0.061357,0.047657,0.02627,0.027119,0.001218,0.001301,0.136319,0.019546,0.049466,0.044507,897.46,1025.6,831.170151,960.298122,1.534859,1.114784,810.6,612.592857,347.221961,339.322706,142.2,110.142857,114.622083,86.37802,1.428257,1.443317,205.0,32.357143,82.446104,77.980636,33.887038,27.415781,1.125594,0.413933,0.010155,0.008128,89.599101,19.199936,33.221655,35.882377,76650.0,106678.571429,57156.068335,85601.901549,1382.706037,922.589766,127050.0,69042.857143,49056.19227,48485.96157,-447.6892,-450.822743,-454.779839,-457.409145,-457.548473,-457.723139,-436.4896,-454.688886,-449.996144,-449.633884,0.087041,0.089526,0.003579,0.000964,0.00034,0.000205,0.399973,0.085701,0.156673,0.162289,2.0,2.0,1.888175,1.959322,1.557113,1.312977,2.0,0.928571,0.632456,0.377964,-179.95
5.0,0.083245,0.079962,0.059506,0.060161,0.001312,0.001345,0.192981,0.032163,0.067234,0.061813,779.88,774.066667,740.399333,741.164133,1.553219,1.522043,764.1,156.833333,276.063148,252.345053,149.8,149.0,133.425311,135.28818,1.519537,1.491521,171.0,40.333333,58.608532,53.531922,45.842858,53.135715,8.741648,12.883853,0.011618,0.010396,97.78571,29.864285,40.042732,40.026397,73100.0,80900.0,33148.782764,41070.140178,1200.885906,1120.848815,138630.0,39321.666667,57645.672518,55438.13038,-444.99568,-443.5114,-451.30642,-449.729288,-457.162713,-457.380858,-436.4896,-451.8766,-451.820153,-451.772815,0.128605,0.173838,0.014288,0.024897,0.000872,0.000672,0.399973,0.133329,0.154008,0.173191,2.6,2.5,2.402249,2.329986,1.519383,1.524634,3.0,0.5,1.2,1.118034,-198.15
4.0,0.06036,0.064868,0.042448,0.040819,0.001073,0.000795,0.122906,0.04723,0.048847,0.056093,773.7,935.466867,715.674802,858.375901,1.304808,0.907389,817.5,608.337831,325.276198,369.874716,144.5,117.885542,126.721225,95.627094,1.285848,1.121727,147.0,58.512048,59.019065,69.063565,40.188572,32.680164,5.25354,1.041242,0.008634,0.007067,89.58571,21.393041,36.873801,34.915948,91550.0,103038.313253,82320.835391,92084.688038,1286.366827,939.939645,93000.0,65992.409639,40482.681482,43590.223863,-449.6701,-452.456771,-454.941134,-457.305735,-457.931287,-458.043105,-436.4896,-455.914072,-450.91383,-451.866527,0.138257,0.059648,0.011794,0.001117,0.000671,0.00062,0.399973,0.04818,0.160709,0.129407,2.0,2.298795,1.86121,2.225735,1.320888,1.04181,2.0,0.995181,0.707107,0.555258,-255.15
4.0,0.076445,0.081457,0.059357,0.06823,0.0012,0.001108,0.121328,0.036951,0.043823,0.040612,794.0,738.357143,741.629349,702.424197,1.315004,1.282439,810.6,231.371429,311.743492,255.465227,164.5,171.571429,139.000514,153.255987,1.256701,1.166832,205.0,65.428571,77.525802,67.911407,42.358572,54.819184,6.695566,17.800774,0.010154,0.00811,89.58571,38.397959,31.949389,32.759683,77237.5,80600.0,53527.964649,56435.929394,1105.182174,953.371384,127050.0,46971.428571,54830.755227,52650.295074,-444.9451,-442.461486,-452.405976,-448.456607,-457.668223,-457.914733,-436.4896,-449.621371,-450.76332,-451.82263,0.108757,0.179004,0.007552,0.026579,0.000336,0.000202,0.399973,0.171425,0.168301,0.191476,2.25,2.142857,2.213364,2.119268,1.368922,1.309526,1.0,0.571429,0.433013,0.349927,-183.15
5.0,0.072953,0.056805,0.059186,0.035771,0.001446,0.000987,0.122906,0.036669,0.04025,0.052533,776.88,1011.534429,734.615273,940.286364,1.549694,0.790135,772.0,749.817,282.037086,353.824645,151.2,104.374286,134.665035,84.11247,1.520272,1.166464,171.0,51.429286,58.666515,67.113272,53.290858,29.614366,11.301439,0.534268,0.013002,0.007832,89.58571,16.234834,35.3068,35.81787,86386.0,111774.642857,57468.47303,98408.106196,1384.43342,782.218355,135970.0,81347.5,50487.019956,42557.36353,-443.53408,-452.762243,-451.048374,-457.799056,-457.263921,-457.900369,-429.1096,-456.340386,-449.193228,-451.272264,0.107805,0.061123,0.01345,0.000629,0.00079,0.000292,0.399973,0.056842,0.149375,0.138144,2.2,2.264286,2.168944,2.226222,1.594167,1.052806,1.0,1.141429,0.4,0.440952,-242.65
4.0,0.076518,0.056809,0.05931,0.035773,0.001197,0.000982,0.122906,0.034833,0.044289,0.052533,787.05,1011.540714,734.219624,940.294344,1.313008,0.786865,772.0,738.578571,314.505966,353.819831,151.75,104.371429,131.302197,84.110835,1.275274,1.16006,171.0,46.842857,65.579627,67.111458,44.343572,29.614737,6.744848,0.53427,0.00996,0.007696,89.58571,16.234834,34.028562,35.818489,79607.5,111779.214286,48477.264685,98411.962128,1096.671769,777.657156,135970.0,81288.642857,54373.096921,42557.892353,-447.2401,-452.767514,-453.406945,-457.79942,-457.710564,-457.934744,-436.4896,-456.529771,-451.391685,-451.285058,0.112007,0.061344,0.00834,0.000629,0.000404,0.000283,0.399973,0.057128,0.166742,0.138438,2.25,2.264286,2.213364,2.226222,1.368922,1.048834,1.0,1.1,0.433013,0.440952,-233.85
5.0,0.111274,0.063713,0.082793,0.037934,0.001409,0.001335,0.184591,0.027849,0.064459,0.060903,821.54,1020.902857,768.233305,949.16519,1.542797,0.896266,810.6,728.807143,303.956646,351.902942,162.4,107.457143,142.479406,85.445275,1.508797,1.394494,205.0,40.028571,67.431743,71.436022,64.302858,31.198737,13.017669,0.540643,0.012788,0.011722,135.32571,14.917834,46.217161,39.80726,65770.0,106166.428571,28737.686175,81036.577804,1183.534089,732.581988,141000.0,81364.285714,56115.947822,48736.527605,-448.90168,-453.535857,-453.909628,-457.925231,-457.374069,-457.541033,-436.4896,-457.092657,-451.554102,-451.994678,0.087865,0.044299,0.007294,0.000529,0.000396,0.000392,0.399973,0.039985,0.15618,0.118724,2.2,2.242857,2.168944,2.206963,1.594167,1.173869,1.0,1.057143,0.4,0.428809,-247.15
5.0,0.066552,0.0813,0.050698,0.06798,0.001384,0.001117,0.121328,0.039121,0.043907,0.040751,750.64,737.638,705.366437,701.656379,1.541997,1.302504,810.6,313.619143,292.0061,255.681605,155.2,171.455714,134.520826,153.120711,1.491873,1.184057,205.0,71.78,71.792479,67.979552,39.286858,54.550899,8.849171,17.709499,0.012761,0.008276,89.58571,38.013959,29.229309,32.730065,70590.0,80274.714286,51470.112718,56193.984197,1343.521183,970.908484,127050.0,50683.285714,50812.266236,52640.948787,-444.03808,-442.48,-450.841781,-448.466328,-457.156439,-457.863731,-436.4896,-449.722429,-451.499694,-451.832594,0.134005,0.178297,0.01502,0.026518,0.000866,0.000237,0.399973,0.16971,0.158777,0.190962,2.4,2.147143,2.352158,2.122954,1.589027,1.339859,1.0,0.835714,0.489898,0.354248,-192.15
4.0,0.076445,0.051246,0.059357,0.034935,0.0012,0.001292,0.121328,0.014288,0.043823,0.044192,794.0,1003.623077,741.629349,937.559192,1.315004,0.890516,810.6,659.715385,311.743492,342.396001,164.5,114.538462,139.000514,89.685191,1.256701,1.339743,205.0,22.615385,77.525802,79.235399,42.358572,29.524618,6.695566,0.663422,0.010154,0.008128,89.58571,20.669228,31.949389,36.391292,77237.5,109169.230769,53527.964649,86539.377298,1105.182174,762.761032,127050.0,74353.846154,54830.755227,49445.714361,-444.9451,-450.219446,-452.405976,-457.263544,-457.668223,-457.792731,-436.4896,-454.443631,-450.76332,-449.502598,0.108757,0.096399,0.007552,0.001096,0.000336,0.000203,0.399973,0.092293,0.168301,0.16644,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-181.85
5.0,0.072942,0.051755,0.059272,0.035339,0.001448,0.001377,0.121328,0.020168,0.039818,0.044338,786.82,998.70687,744.8946,932.567765,1.551717,0.959925,810.6,679.285714,279.201385,342.776517,162.0,115.849336,141.508277,90.738253,1.503679,1.436602,205.0,36.138173,69.52122,79.5401,51.686858,29.975657,11.233312,0.706463,0.013096,0.010402,89.58571,18.87766,34.127385,36.448775,74830.0,107294.652615,55681.90733,84537.970644,1375.170975,818.864171,127050.0,74117.096019,49277.922034,50097.092194,-442.05808,-449.943593,-450.078217,-457.179315,-457.188122,-457.421513,-430.9096,-454.912098,-449.831164,-449.277916,0.107005,0.090817,0.012661,0.001127,0.000755,0.000334,0.399973,0.084295,0.150574,0.160573,2.6,2.124902,2.491462,2.0981,1.564957,1.330731,2.0,0.967994,0.8,0.395146,-237.15
5.0,0.072953,0.056791,0.059186,0.035763,0.001446,0.000999,0.122906,0.036501,0.04025,0.052532,776.88,1011.509286,734.615273,940.254442,1.549694,0.799006,772.0,747.713571,282.037086,353.843896,151.2,104.385714,134.665035,84.11901,1.520272,1.183824,171.0,51.003571,58.666515,67.12053,53.290858,29.61288,11.301439,0.534259,0.013002,0.008199,89.58571,16.234834,35.3068,35.815392,86386.0,111756.357143,57468.47303,98392.68398,1384.43342,794.590522,135970.0,81288.642857,50487.019956,42555.243259,-443.53408,-452.741157,-451.048374,-457.7976,-457.263921,-457.809831,-429.1096,-456.496214,-449.193228,-451.221318,0.107805,0.06024,0.01345,0.000626,0.00079,0.00032,0.399973,0.055699,0.149375,0.136957,2.2,2.264286,2.168944,2.226222,1.594167,1.063586,1.0,1.135714,0.4,0.440952,-250.55
4.0,0.095451,0.092317,0.069273,0.074527,0.001162,0.001164,0.148931,0.036951,0.058973,0.050188,783.65,732.442857,728.828771,695.47042,1.310329,1.275365,810.6,237.285714,318.123235,258.702073,168.0,173.571429,141.240599,154.662477,1.253662,1.173066,205.0,65.428571,79.871772,69.26524,53.166072,60.994899,7.929043,19.606538,0.010273,0.009139,89.58571,38.397959,37.712225,34.31172,82337.5,83514.285714,60721.492826,60652.413506,1164.0132,1012.324005,127050.0,46971.428571,51125.719738,50343.794583,-442.4251,-441.021486,-451.642814,-447.797859,-457.718112,-457.828222,-429.4696,-449.621371,-448.374539,-450.52889,0.108507,0.178861,0.007439,0.026349,0.00033,0.000199,0.399973,0.171425,0.168438,0.191597,2.25,2.142857,2.213364,2.119268,1.368922,1.309526,1.0,0.571429,0.433013,0.349927,-182.15
5.0,0.072953,0.087379,0.059186,0.065372,0.001446,0.000823,0.122906,0.063804,0.04025,0.051435,776.88,785.30525,734.615273,731.896445,1.549694,1.197408,772.0,322.7535,282.037086,315.799944,151.2,146.68,134.665035,128.129346,1.520272,1.044786,171.0,89.07,58.666515,60.919189,53.290858,51.811173,11.301439,8.077714,0.013002,0.00826,89.58571,28.421678,35.3068,33.089271,86386.0,88690.625,57468.47303,74523.627391,1384.43342,1142.434428,135970.0,35380.125,50487.019956,43910.983772,-443.53408,-447.835,-451.048374,-453.704781,-457.263921,-457.923269,-429.1096,-454.05175,-449.193228,-451.348519,0.107805,0.105014,0.01345,0.006682,0.00079,0.000325,0.399973,0.096993,0.149375,0.167207,2.2,2.4625,2.168944,2.412527,1.594167,1.104376,1.0,1.3725,0.4,0.498592,-249.15
5.0,0.072325,0.051009,0.058637,0.034797,0.001445,0.001395,0.121328,0.019409,0.040054,0.044146,787.02,1004.056923,745.091012,938.100228,1.551741,0.958997,810.6,683.696923,279.181098,342.076812,162.8,114.876923,142.245339,89.887202,1.50446,1.459632,205.0,34.123077,69.424491,79.388142,49.634858,29.190464,10.961473,0.660789,0.01318,0.010725,89.58571,17.912305,32.068491,35.884462,65230.0,106009.230769,42655.03213,81520.410628,1253.393884,767.333274,127050.0,76201.538462,54606.314653,51880.6959,-442.92208,-450.180677,-450.380932,-457.259687,-457.167645,-457.376387,-435.2296,-455.169169,-450.735035,-449.446547,0.102805,0.086522,0.012078,0.001043,0.000714,0.000348,0.399973,0.079986,0.151003,0.15741,2.4,2.107692,2.352158,2.089266,1.589027,1.318586,1.0,0.984615,0.489898,0.309991,-242.15
